7a34ea6b-788d-474d-9666-28cfd4828e3a	Senior UX Researcher, Payments and Risk	19 hours ago	Full-time	None	None	Remote, US	5abd4778-0611-4499-9da5-abffdedb11f3	46220e2d-f8b5-46c3-baf1-0628432ea2b4	c1417d3d-4aea-405f-a612-27167e05d6fd
39e6e17c-ecf5-4819-8cb5-2ef6b6165558	Senior Software Engineer, Full Stack	17 hours ago	Full-time	$137,200 Annually	None	Remote, US New York, New York	cdec7ea8-c4c8-4ba5-9cdb-910aa5f91a32	61d546fe-2adc-43a8-a5ce-a5d05620866d	8f659c29-db83-4ec7-83b6-96453e9875db
55a97aaf-3bea-4dac-b2b9-ac1937c6c990	Social Media Video Editor	18 hours ago	Part-time	$35 Hourly	None	Remote MINNEAPOLIS, Minnesota	b4f3137b-8348-4dbb-bb39-41a7beb4ddc7	73356d4b-1236-4c2f-9caf-d046b544e2e5	fef87b46-e66a-410b-bb7c-3afbb43b4429
2a5bf2a6-6ffa-4463-8230-7bfcd8776743	Virtual Nurse Practitioner or Physician Assistant (DC License Required)	18 hours ago	Full-time	$53 Hourly	401k Matching/Retirement Savings, Dental Insurance..., Health Insurance, Vision Insurance, Paid Vacation, Parental and Family Leave	Remote, US	0137a432-a430-420d-b378-025a72b09c6e	b2a85135-4826-4939-9698-1944bc866e2e	b7a2fbbe-e5ee-4a1b-9deb-e152e8cdfcb8
20c041d1-d1bc-43d5-8a43-dc5b283b52c8	Senior Data Analyst	18 hours ago	Full-time	$150,000 Annually	None	Remote, US	cfe9fbf8-8592-4e75-920e-a6d917c5b878	e0c92a01-992b-46ee-bc12-038f041819e8	79ed5393-b56d-4808-9509-0f5b64c63d78
10be0279-7921-4f51-a1b2-f3aa0934ae12	Title: Lead Platform Engineer 2	18 hours ago	Full-time	None	Dental Insurance, Health Insurance..., Vision Insurance	Remote, US	cfe9fbf8-8592-4e75-920e-a6d917c5b878	94727bb4-4099-4628-abde-dab5376f012d	6231a758-4d01-4c86-af8c-324ade4f151e
b21f3fa0-c693-44b4-801c-c5d1f73b85a9	Client Support Specialist	3 weeks ago	(Entry-level,Full-time)	None	401k Matching/Retirement Savings, Dental Insurance..., Disability Insurance, Family/Dependent Health, Health Insurance, Life Insurance, Vision Insurance, Paid Holidays, Paid Vacation	Remote, US	d062ca58-af58-4629-90e1-95aa5b4c0e48	67914ea6-5d6d-4947-9b45-fae919a57ead	2332e491-abb4-4b7a-886e-66da3b3cdef8
3088851b-fd12-41ed-ade9-9b9d69454d6f	Head of Design for All Turtles	3 weeks ago	(Full-time,High-paying,International)	$260,000 Annually	401k Matching/Retirement Savings, Dental Insurance..., Health Insurance, Vision Insurance	Remote, Work from Anywhere	5abd4778-0611-4499-9da5-abffdedb11f3	63b32708-e5c1-4b78-bbef-8305ce6147f2	63fce024-116f-4f07-b3ba-46b4fe33d662
9cc0a35d-3ad7-4ee2-aa48-e1caaf018710	Social Media Manager	4 weeks ago	Full-time	None	None	Remote, US	e8597627-081d-431d-ac6f-934dd102393b	7a38a76f-1111-44e2-8c65-9f7bd6760173	1875f59a-9d6a-448a-9812-59688d8d80e6
0e3c4661-2c5b-4eb3-8aa1-dd02583f27e7	Title: Data Product Manager	19 hours ago	(Full-time,International)	None	None	Remote, Work from Anywhere	4e9f6efc-9935-4199-9654-b187fa2c6891	6f194406-03a7-4bb5-93b0-8684389f55e8	b552e35c-23aa-42a3-b8be-21d88023c33d
40cdcb41-d5b3-4526-8a5e-aa4585e03169	Internationalization Project Manager	18 hours ago	(Full-time,International)	$77,000 Annually	None	Remote, Work from Anywhere	4e9f6efc-9935-4199-9654-b187fa2c6891	3daeed52-3962-4cab-b15a-7d7a5b988043	d746e074-c41a-4a66-a421-cbb0ca366d45
b10ef236-4796-4f27-b2df-41aff05d8d55	Sr. Software QA Engineer – Automation (Remote – U.S. only)	18 hours ago	Full-time	$127,000 Annually	401k Matching/Retirement Savings, Dental Insurance..., Disability Insurance, Health Insurance, Life Insurance, Vision Insurance, Paid Holidays, Paid Sick Leave, Paid Vacation, Parental and Family Leave	Remote, US	145644a3-c8bd-4cc0-aebf-5eb0ce741b18	78ac001e-a279-47fe-ba33-343495272119	6e0897b9-2fc7-428e-9932-396649d5b2af
00c990fb-2230-48f4-9c6d-0cfeb2144743	Channel Support Associate	3 weeks ago	Full-time	None	Career Development, Continuing Education & Training	Remote, US	d062ca58-af58-4629-90e1-95aa5b4c0e48	aafddb86-3ddf-4988-a1de-c932e3998cb2	7eaf9791-f0bd-4e1e-8a3a-efa088f0ec77
0126b893-829c-4be1-a58b-b5f399759344	Call Center Representative	3 weeks ago	Full-time	$15 Hourly	401k Matching/Retirement Savings, Dental Insurance..., Disability Insurance, Health Insurance, Life Insurance, Vision Insurance, Paid Vacation, Parental and Family Leave	Remote, US	d062ca58-af58-4629-90e1-95aa5b4c0e48	0cd85ea2-c826-496f-8e45-c58e1c7dc9b5	9d984eed-b145-4c91-b983-2c47901d8623
f168161d-cfcc-4613-ac1d-2264a8082b62	Customer Support Specialist – US /CA	3 weeks ago	(Full-time,International)	$50,000 Annually	401k Matching/Retirement Savings, Tuition/Education Assistance..., Dental Insurance, Family/Dependent Health, Health Insurance, Vision Insurance, Flexible/Unlimited PTO, Paid Vacation, Company Retreats, Laptop/Computer Provided, Remote/WFH Office Stipend	Remote, US Canada	d062ca58-af58-4629-90e1-95aa5b4c0e48	86fc0d1d-aa1b-4188-8b4f-d5cc4a0ae5d6	91ca7bfd-9e24-41cd-9bb5-3e6b278e14e7
5a9e402f-59a9-4933-b6db-310c91c3a205	Senior Visual Designer	2 weeks ago	Full-time	None	None	Remote, US	5abd4778-0611-4499-9da5-abffdedb11f3	92435109-7597-4d4e-a87f-aa6e319127ca	7f6c6869-4c23-42eb-a3a0-4e54074c6889
63403d03-ff90-4850-85e0-60026b17a068	Title: Customer Service Coordinator – Remote	4 weeks ago	(Entry-level,Full-time)	$14 Hourly	401k Matching/Retirement Savings, Dental Insurance..., Health Insurance, Life Insurance, Vision Insurance, Paid Holidays, Paid Vacation	Remote, US	d062ca58-af58-4629-90e1-95aa5b4c0e48	64a1fc4b-6a46-421f-b58a-86ffa71ee660	1f68a82d-7442-4f81-8a02-7b123f8e15f2
34603dba-f3f0-4fa3-986e-bd46b1a7979f	Patient Support Center Liaison (Remote)	4 weeks ago	Full-time	None	None	Remote, US	d062ca58-af58-4629-90e1-95aa5b4c0e48	d50ee8f9-47ea-4cde-b20b-015caca18bf8	ec95dcf0-e169-48c5-90ba-8d56678bff14
b3060ba8-1bd2-4caf-b84d-40abc570a7f8	Title: Customer Support Associate – Remote	4 weeks ago	Full-time	$20 Hourly	None	Remote, US	d062ca58-af58-4629-90e1-95aa5b4c0e48	06cb5c0c-6fcd-464b-b6be-63fba6c4defe	4e49b814-8bd3-4e1e-a4de-0d2f36f97c1d
c4df7382-b431-404c-b2fe-af3028edb968	Customer Support Specialist, Spanish	1 month ago	(Entry-level,Full-time,International)	€12,960 Annually	Paid Community Service Time	Remote, Work from Anywhere	d062ca58-af58-4629-90e1-95aa5b4c0e48	8ceca928-9c89-47b6-a37b-839767a42b5e	41d97b23-3549-40c3-ad56-3975091e2c95
57343354-3eaa-4ea7-b83e-81f8608d68b6	Location:  US Locations Only; 100% Remote; Freelance	6 days ago	Freelance	None	None	Remote	d062ca58-af58-4629-90e1-95aa5b4c0e48	5ddac807-3802-4385-8947-7adcbd0298eb	d49913f4-45cf-4027-b81c-e595483a443b
6d7581ff-23ea-44ff-a8df-3dac76a8aa87	UX/UI Designer	2 weeks ago	(Full-time,International)	None	Career Development, Continuing Education & Training..., 401k Matching/Retirement Savings, Health Insurance, Life Insurance, Paid Vacation, Company Retreats, Laptop/Computer Provided	Remote, Work from Anywhere	5abd4778-0611-4499-9da5-abffdedb11f3	a962035f-2322-4b2d-a782-deedc90f6def	1cd9389a-f375-4d10-96ad-9bce00282ff5
0acdac95-9f6a-4f9a-997c-7dd1fb1387eb	Title: UX Researcher (Full Remote Policy)	2 weeks ago	(Full-time,International)	None	Career Development, Continuing Education & Training..., Health Insurance, Paid Holidays, Paid Vacation, Company Retreats, WFH Stipend to Support Your Home Office Needs	Remote, Work from Anywhere	5abd4778-0611-4499-9da5-abffdedb11f3	50be96ba-d58c-44e5-973a-bfc7b687b214	4de14765-42a2-458c-a94a-c96933e37bd3
fff943ce-8c5f-46a3-a895-3edbdf0292d8	Lead Product Designer	2 weeks ago	(Full-time,International)	$79,384 Annually	None	Remote, Work from Anywhere	5abd4778-0611-4499-9da5-abffdedb11f3	c5562123-5eca-40cf-97fa-7e7773721b43	1af662f4-dfb6-42d5-a6b6-a740ef02760f
d7b862ed-0ea5-477e-963e-cb3d61d0b1c0	Visual Designer	2 weeks ago	(Full-time,International)	None	Dental Insurance, Health Insurance..., Vision Insurance, Flexible/Unlimited PTO, Remote/WFH Office Stipend	Remote, Work from Anywhere	5abd4778-0611-4499-9da5-abffdedb11f3	9d6cbbfe-f9bd-4af6-bce4-1b2ec80893b2	f4db6ca8-6189-457d-877c-73917b139775
6352d876-5e83-45cb-8cd7-fbbda2dce745	Lead Graphics Engineer	2 weeks ago	Full-time	None	None	Remote, US	5abd4778-0611-4499-9da5-abffdedb11f3	64237b72-6ec2-4cd2-b380-a2035f21ae22	3bda41e6-80f6-47f2-a8ee-f0cf8989b3e3
dc7e4c6e-530f-4144-9e34-1cb70c0258f3	Product Designer	3 weeks ago	(Full-time,International)	None	Career Development, Continuing Education & Training..., Flexible/Unlimited PTO	Remote, Work from Anywhere	5abd4778-0611-4499-9da5-abffdedb11f3	28f7f6db-3577-4f57-8134-f48bbed39504	6451d816-2a3c-4738-933c-ae7cd4a435fd
cab4df61-d12c-4e05-b226-f867add5c32d	Senior Product Designer, Platform	3 weeks ago	(Full-time,High-paying,International)	None	401k Matching/Retirement Savings, Dental Insurance..., Disability Insurance, Health Insurance, Life Insurance, Vision Insurance, Parental and Family Leave	Remote, Work from Anywhere	5abd4778-0611-4499-9da5-abffdedb11f3	48493161-345a-4b53-a99a-ceadc8fef76f	33285b9e-4ed1-45c1-a7e8-1282ec62f5b9
ff8f4f76-1571-42d6-aae5-d2a2782f324f	Product Designer	3 weeks ago	(Full-time,High-paying)	$90,000 Annually	None	Remote, US	5abd4778-0611-4499-9da5-abffdedb11f3	58cea085-cfae-465b-9e6c-579a86525cde	4272df6b-a06e-41dc-9bcc-ed54fd36c5f0
1416a5a8-10b0-4c10-ab99-e80e5dd29b5b	VFX Artist	4 weeks ago	(Freelance,Full-time,International)	None	None	Remote, Work from Anywhere	5abd4778-0611-4499-9da5-abffdedb11f3	9b5e785a-790d-4997-bcb8-3f20b34bdefd	68d61800-284b-44da-b033-e76e91de4119
5aec7e80-f78f-4699-b1b1-9f05f6daed4e	UX/UI Designer, Monetization	3 weeks ago	(Full-time,International)	None	401k Matching/Retirement Savings, Health Insurance..., Flexible/Unlimited PTO, Paid Holidays, Parental and Family Leave	Remote, Work from Anywhere	5abd4778-0611-4499-9da5-abffdedb11f3	976b4d89-09b5-45fc-ac29-950fa9f1c6a2	9cff2350-7ae8-43e0-92f2-93915395ac93
14b0d933-fe00-4e15-a92b-ad6b88e88993	Senior Product Designer	4 weeks ago	(Full-time,International)	None	None	Remote, US Canada	5abd4778-0611-4499-9da5-abffdedb11f3	c465181a-ebdc-411e-8240-62ed89cc10e9	b2892170-12fd-413e-866b-b62793b64102
4b38822b-68c1-445e-bf3f-38289f1c9673	Senior UX Designer, Segmentation	4 weeks ago	Full-time	None	401k Matching/Retirement Savings, Dental Insurance..., Disability Insurance, Health Insurance, Life Insurance, Vision Insurance, Paid Vacation	Remote, US	5abd4778-0611-4499-9da5-abffdedb11f3	1732f407-8a32-4697-ba44-f4ab2e3db86a	a442155a-a951-4a1a-85cf-29448caa8550
adbc31c1-8d8d-4dac-94b4-9d0ff559f148	Graphic Production Artist	4 weeks ago	Full-time	None	None	Remote, US	5abd4778-0611-4499-9da5-abffdedb11f3	ec87a993-9455-4e0c-8e88-6ee5f89b74b4	e0f7716b-0dd6-4069-a6f6-500d822e8974
fc2b1d02-344d-4351-9fb7-b91234b8b5fe	Graphic Designer	4 weeks ago	Full-time	None	None	Remote, US	5abd4778-0611-4499-9da5-abffdedb11f3	8b898fb0-823e-4f54-a3b5-fcd566f837d0	d69ded6f-09b9-4ac2-b652-01f49be8e3aa
f6db0c7d-53ec-4b4e-8139-24d1e28ec747	Administrative Assistant	16 hours ago	Full-time	$46,000 Annually	401k Matching/Retirement Savings, Dental Insurance..., Health Insurance, Vision Insurance, Paid Vacation	Remote, US	271389c0-58b1-4e57-a8e1-d625df26437e	5f476412-8a7c-497e-a30a-842dec1ff9ab	786f9479-696b-45b7-b52b-aee0933d3646
ed5caf4a-228c-427e-bce5-bf735454abd9	Executive Assistant	1 day ago	Full-time	None	None	Remote, US	271389c0-58b1-4e57-a8e1-d625df26437e	2ef2c4a7-b909-447e-a2f6-63e1b014091a	23dc4483-7c57-4242-91ac-29695111fd0c
fc2518e3-b177-4ec8-b664-322d616ea1b7	Executive Administrative Assistant	1 day ago	Full-time	$42,000 Annually	401k Matching/Retirement Savings, Dental Insurance..., Health Insurance, Vision Insurance, Paid Vacation	Remote, US	271389c0-58b1-4e57-a8e1-d625df26437e	8b558303-19c1-484e-894e-01005ea2e5d0	b228a56e-8419-465b-a184-d445ede7a588
e511a69b-caa2-4b21-8706-638d7e97d9f0	Title: Senior Designer	1 month ago	Full-time	None	401k Matching/Retirement Savings, Dental Insurance..., Health Insurance, Vision Insurance, Flexible/Unlimited PTO, Parental and Family Leave	Remote, US	5abd4778-0611-4499-9da5-abffdedb11f3	ae301a6d-df1d-41a3-b739-1162e2dea39d	7e061649-a164-485f-891e-885729321555
ff5c03a0-ee21-45d4-9e08-4d942f7cc195	UX Designer (Remote)	1 month ago	Full-time	None	None	Remote, US	5abd4778-0611-4499-9da5-abffdedb11f3	9c46caa3-ebea-4750-be2c-a5462396d6d6	fc1e35b7-e01b-4fc8-8327-f372f163a2f9
352711ed-5f45-4e06-b156-dd541843c221	Title: DevOps Engineer	2 weeks ago	(Full-time,International)	None	401k Matching/Retirement Savings, Health Insurance..., Flexible/Unlimited PTO, Paid Holidays, Parental and Family Leave	Remote, Work from Anywhere	cdec7ea8-c4c8-4ba5-9cdb-910aa5f91a32	976b4d89-09b5-45fc-ac29-950fa9f1c6a2	8a876766-7624-41c2-98cf-f36364bc36be
280ebe47-29a2-4ac4-a8b1-826055b299be	Engineering Manager: Prisma Data Platform	2 weeks ago	(Full-time,International)	None	401k Matching/Retirement Savings, Dental Insurance..., Health Insurance, Vision Insurance, Paid Vacation, Parental and Family Leave	Remote, Work from Anywhere	cdec7ea8-c4c8-4ba5-9cdb-910aa5f91a32	73360874-01d8-4aee-b73d-c39aa7c83970	d49f0ed4-6723-4f1e-8737-97653eee0ef1
3a518b3b-913b-4020-8796-14ec89d17ab0	Title: Sr. Staff Front-End Engineer – Fakespot	2 weeks ago	Full-time	None	Career Development, Continuing Education & Training..., 401k Matching/Retirement Savings, Dental Insurance, Disability Insurance, Health Insurance, Life Insurance, Vision Insurance, Paid Holidays, Parental and Family Leave, Remote/WFH Office Stipend, Gym or Health Memberships/Stipends	Remote, US	cdec7ea8-c4c8-4ba5-9cdb-910aa5f91a32	fd970b00-8c47-4399-a351-813ff1eeb7ed	ae74d2c0-6fb4-4576-93e7-438d8b9e79fb
e8dc7ac8-f3e5-40a9-a3f9-5860d2aad136	Title: Software Engineer II – Frontend	2 weeks ago	(Full-time,International)	None	None	Remote, US Canada	cdec7ea8-c4c8-4ba5-9cdb-910aa5f91a32	b3ae8b98-c6f4-41fd-8673-ea98934983bf	8c18eedc-8aac-44de-a129-d12243789727
a8a462e1-7961-4f2e-9911-5c9aa9a65d10	Title: Ruby on Rails Engineer	2 weeks ago	(Full-time,International)	None	None	Remote Colombia	cdec7ea8-c4c8-4ba5-9cdb-910aa5f91a32	332a43c2-88a6-4a5e-a0fe-1691c9bcd92a	35d7c34e-c139-4b7e-bc3c-03a25668bced
5d05bd41-21db-4038-981e-fb8890140e09	Engineer (Backend)	2 weeks ago	Full-time	None	None	Remote, US	cdec7ea8-c4c8-4ba5-9cdb-910aa5f91a32	ca5be146-1ea8-4ab5-aed7-bce21113df62	8b4a466d-3965-4e53-9208-3baf1107b3bc
5168b813-358f-4bab-86ab-6791a45d3391	Senior Backend Engineer – Digital Buildings	2 weeks ago	Full-time	None	None	Remote, US	cdec7ea8-c4c8-4ba5-9cdb-910aa5f91a32	e6b014fb-3dc9-4dd4-bc5b-3d6afd709c21	6e933d09-0778-4dc2-ab6b-d154da6fe873
3efb7889-5a1d-4a31-8681-6a149b1e1d8d	Title: Engineering Manager, Campaigns	2 weeks ago	Full-time	$145,500 Annually	Career Development, Continuing Education & Training..., 401k Matching/Retirement Savings, Dental Insurance, Health Insurance, Life Insurance, Vision Insurance, Commuter Benefits, Flexible/Unlimited PTO, Parental and Family Leave, Laptop/Computer Provided, Gym or Health Memberships/Stipends	Remote, US	cdec7ea8-c4c8-4ba5-9cdb-910aa5f91a32	2581808f-1d35-4afb-8035-6b995d2863f8	f20e34b9-16b8-4c5b-8c4c-04b87640821a
4c8bd060-388d-4fa3-b98c-0b91facfde6d	Associate Full Stack Engineer	2 weeks ago	Full-time	None	None	Remote, US	cdec7ea8-c4c8-4ba5-9cdb-910aa5f91a32	2625cd10-8244-40c4-8e49-9d270c83b8b5	158a53db-4802-44b7-8a8f-5d5df32c129b
b839bd88-2954-4fec-b7d5-15c3e08e2524	Title: Full Stack Engineer (Vue/React/Angular and Java)	2 weeks ago	Full-time	$123,000 Annually	401k Matching/Retirement Savings, Dental Insurance..., Health Insurance, Vision Insurance, Bring Your Dog to Work, Flexible/Unlimited PTO, Paid Holidays, Remote/WFH Office Stipend	Remote, US	cdec7ea8-c4c8-4ba5-9cdb-910aa5f91a32	109b4875-3b6d-488c-b1ae-8bf8e3c297a4	78d0fc1e-f08d-4891-8ae3-2028fcd9979c
37f31717-b414-48aa-a587-11026f80485f	DevOps Engineer	3 weeks ago	Full-time	None	None	Remote, US	cdec7ea8-c4c8-4ba5-9cdb-910aa5f91a32	eeb4155f-6940-4c5d-abcb-3bdc9c90a7f6	16e2660b-819b-4eba-9531-41284681f84f
28295ceb-39d3-4fe0-93fa-944453e1c818	Title: Senior Frontend Engineer	2 weeks ago	(High-paying,International)	$160,000 Annually	Career Development, Continuing Education & Training..., 401k Matching/Retirement Savings, Dental Insurance, Disability Insurance, Family/Dependent Health, Health Insurance, Life Insurance, Vision Insurance, Flexible/Unlimited PTO, Parental and Family Leave, Internet Reimbursement, Remote/WFH Office Stipend	Remote, Work from Anywhere	cdec7ea8-c4c8-4ba5-9cdb-910aa5f91a32	8a374150-f289-44a3-a0a9-f2af74ecd482	ca0650ab-ef35-4bdf-b876-94b0865cc8bd
